id,PartnerCountries,Year,Export,Import
  1,Armenia,2000,    1528,      8
  1,Armenia,2001,    1184,      5
  1,Armenia,2002,    1290,      0
  1,Armenia,2003,    2606,      8
  1,Armenia,2004,    3983,     12
  1,Armenia,2005,    5411,      0
  1,Armenia,2006,    4548,     35
  1,Armenia,2007,    7237,     39
  1,Armenia,2008,   10874,     55
  1,Armenia,2009,    6246,     69
  1,Armenia,2010,    7599,      0
  1,Armenia,2011,   15126,      2
  2,Afghanistan,2000,     660,     18
  2,Afghanistan,2001,    1430,      7
  2,Afghanistan,2002,    1862,     17
  2,Afghanistan,2003,    3345,0
  2,Afghanistan,2004,    5657,    147
  2,Afghanistan,2005,    6472,     13
  2,Afghanistan,2006,   14730,     89
  2,Afghanistan,2007,   14193,      2
  2,Afghanistan,2008,   24851,    301
  2,Afghanistan,2009,   31390,    110
  2,Afghanistan,2010,   40672,   1054
  2,Afghanistan,2011,   44316,   2024
  3,Albania,2000,    6092,   2124
  3,Albania,2001,    5654,   1452
  3,Albania,2002,    3020,   1871
  3,Albania,2003,    3003,    197
  3,Albania,2004,    5901,    809
  3,Albania,2005,    7526,    224
  3,Albania,2006,    5958,0
  3,Albania,2007,    6597,     63
  3,Albania,2008,    8210,     53
  3,Albania,2009,    9876,      7
  3,Albania,2010,    8715,      1
  3,Albania,2011,    9378,     93
  4,Algeria,2000,   55354,    213
  4,Algeria,2001,   61272,      9
  4,Algeria,2002,  103920,   1385
  4,Algeria,2003,   87434,   3359
  4,Algeria,2004,  150380,   6584
  4,Algeria,2005,  108135,   5567
  4,Algeria,2006,  133351,   3736
  4,Algeria,2007,  192490,    567
  4,Algeria,2008,  212982,   3400
  4,Algeria,2009,  184093,   1043
  4,Algeria,2010,  188982,    692
  4,Algeria,2011,  246369,  14389
  5,American Samoa,2000,0,0
  5,American Samoa,2001,      11,      1
  5,American Samoa,2002,      10,      8
  5,American Samoa,2003,0,0
  5,American Samoa,2004,      58,0
  5,American Samoa,2005,      10,0
  5,American Samoa,2006,       0,0
  5,American Samoa,2007,0,0
  5,American Samoa,2008,0,0
  5,American Samoa,2009,0,0
  5,American Samoa,2010,       9,0
  5,American Samoa,2011,0,0
  7,Angola,2000,   41222,0
  7,Angola,2001,   47870,0
  7,Angola,2002,   47691,      1
  7,Angola,2003,   59198,      2
  7,Angola,2004,   80908,     49
  7,Angola,2005,   55993,      0
  7,Angola,2006,  105965,      2
  7,Angola,2007,   85709,      1
  7,Angola,2008,  122637,      0
  7,Angola,2009,  115077,      1
  7,Angola,2010,  112106,      1
  7,Angola,2011,  153431,      1
  8,Antigua and Barbuda,2000,     927,0
  8,Antigua and Barbuda,2001,    1139,      4
  8,Antigua and Barbuda,2002,    1190,0
  8,Antigua and Barbuda,2003,    1411,     19
  8,Antigua and Barbuda,2004,    1665,      9
  8,Antigua and Barbuda,2005,    1500,    111
  8,Antigua and Barbuda,2006,    2076,    197
  8,Antigua and Barbuda,2007,    2215,    956
  8,Antigua and Barbuda,2008,    2635,    258
  8,Antigua and Barbuda,2009,    2058,0
  8,Antigua and Barbuda,2010,    2067,     27
  8,Antigua and Barbuda,2011,    2431,    118
  9,Argentina,2000,   14878, 477518
  9,Argentina,2001,    9161, 552941
  9,Argentina,2002,    9348, 848296
  9,Argentina,2003,    5337, 965826
  9,Argentina,2004,    8869,1075801
  9,Argentina,2005,   11912,1189307
  9,Argentina,2006,   16905,1207641
  9,Argentina,2007,   19438,1495161
  9,Argentina,2008,   24436,2280654
  9,Argentina,2009,   19556,1833902
  9,Argentina,2010,   31375,1929894
  9,Argentina,2011,   28911,2080210
 10,Australia,2000,   67566,  95258
 10,Australia,2001,   67247, 121955
 10,Australia,2002,   82456, 108281
 10,Australia,2003,   96038,  95393
 10,Australia,2004,  114830, 140477
 10,Australia,2005,  174813, 141555
 10,Australia,2006,  193426, 115569
 10,Australia,2007,  191341, 145466
 10,Australia,2008,  183925, 244496
 10,Australia,2009,  178347, 312448
 10,Australia,2010,  186702, 166893
 10,Australia,2011,  353102, 529690
 11,Austria,2000,  302001,  36297
 11,Austria,2001,  301303,  49455
 11,Austria,2002,  367847,  94410
 11,Austria,2003,  510731, 128735
 11,Austria,2004,  560641, 131315
 11,Austria,2005,  626513, 143432
 11,Austria,2006,  650313, 170190
 11,Austria,2007,  859037, 250289
 11,Austria,2008, 1015023, 332896
 11,Austria,2009, 1022352, 310343
 11,Austria,2010, 1128063, 267079
 11,Austria,2011, 1202593, 306127
 12,Bahamas,2000,    2006,      3
 12,Bahamas,2001,    1830,      9
 12,Bahamas,2002,    1827,      3
 12,Bahamas,2003,    2010,     24
 12,Bahamas,2004,    2384,     13
 12,Bahamas,2005,    2203,      4
 12,Bahamas,2006,    3471,      8
 12,Bahamas,2007,    2673,      8
 12,Bahamas,2008,    1284,     93
 12,Bahamas,2009,    1572,    309
 12,Bahamas,2010,    1655,      4
 12,Bahamas,2011,    1265,      2
 13,Bahrain,2000,   18177,     28
 13,Bahrain,2001,   18690,      7
 13,Bahrain,2002,   19459,      2
 13,Bahrain,2003,   18679,0
 13,Bahrain,2004,   24167,     29
 13,Bahrain,2005,   25993,    470
 13,Bahrain,2006,   31748,    196
 13,Bahrain,2007,   31882,0
 13,Bahrain,2008,   34515,      0
 13,Bahrain,2009,   30919,      0
 13,Bahrain,2010,   32735,      0
 13,Bahrain,2011,   37324,    106
 14,Barbados,2000,    3115,   1210
 14,Barbados,2001,    2383,    964
 14,Barbados,2002,    3576,    391
 14,Barbados,2003,    4903,    576
 14,Barbados,2004,    4222,    911
 14,Barbados,2005,    4871,    904
 14,Barbados,2006,    4903,   1382
 14,Barbados,2007,    5651,   1779
 14,Barbados,2008,    7431,   1654
 14,Barbados,2009,    7782,   1673
 14,Barbados,2010,    8340,   1922
 14,Barbados,2011,   11384,   2194
 16,Bangladesh,2000,    8148,     86
 16,Bangladesh,2001,    7764,    376
 16,Bangladesh,2002,   10885,    322
 16,Bangladesh,2003,    5271,    470
 16,Bangladesh,2004,    8277,    743
 16,Bangladesh,2005,    8854,   3328
 16,Bangladesh,2006,   12855,   2873
 16,Bangladesh,2007,   12185,   3737
 16,Bangladesh,2008,   16629,   3459
 16,Bangladesh,2009,   26025,   4997
 16,Bangladesh,2010,   39093,  12925
 16,Bangladesh,2011,   36286,  15638
 17,Bermuda,2000,    2361,     11
 17,Bermuda,2001,    2266,0
 17,Bermuda,2002,    2733,0
 17,Bermuda,2003,    3382,     60
 17,Bermuda,2004,    4084,0
 17,Bermuda,2005,    3835,     43
 17,Bermuda,2006,    4633,0
 17,Bermuda,2007,    5183,      7
 17,Bermuda,2008,    4572,     43
 17,Bermuda,2009,    3729,     18
 17,Bermuda,2010,    3834,0
 17,Bermuda,2011,    3846,      2
 18,Bhutan,2000,0,0
 18,Bhutan,2001,0,0
 18,Bhutan,2002,0,0
 18,Bhutan,2003,      53,0
 18,Bhutan,2004,0,0
 18,Bhutan,2005,       1,0
 18,Bhutan,2006,0,0
 18,Bhutan,2007,0,0
 18,Bhutan,2008,       6,0
 18,Bhutan,2009,0,      5
 18,Bhutan,2010,      11,0
 18,Bhutan,2011,       0,0
 19,Bolivia (Plurinational State of),2000,    3629,   2600
 19,Bolivia (Plurinational State of),2001,    1998,   4589
 19,Bolivia (Plurinational State of),2002,    1604,   4534
 19,Bolivia (Plurinational State of),2003,    1748,   6548
 19,Bolivia (Plurinational State of),2004,    1048,   7196
 19,Bolivia (Plurinational State of),2005,    1068,  10534
 19,Bolivia (Plurinational State of),2006,    1211,   8751
 19,Bolivia (Plurinational State of),2007,    1069,  14745
 19,Bolivia (Plurinational State of),2008,    1771,  25248
 19,Bolivia (Plurinational State of),2009,    1276,   6448
 19,Bolivia (Plurinational State of),2010,    2796,  20303
 19,Bolivia (Plurinational State of),2011,    3251,  18010
 20,Botswana,2000,     205,      1
 20,Botswana,2001,       1,0
 20,Botswana,2002,0,0
 20,Botswana,2003,0,0
 20,Botswana,2004,       1,      0
 20,Botswana,2005,     158,0
 20,Botswana,2006,0,      6
 20,Botswana,2007,       0,    109
 20,Botswana,2008,      51,    196
 20,Botswana,2009,      38,      1
 20,Botswana,2010,0,   1219
 20,Botswana,2011,0,0
 21,Brazil,2000,   55333,1411647
 21,Brazil,2001,   49268,1701617
 21,Brazil,2002,   67429,1854348
 21,Brazil,2003,   47547,2340539
 21,Brazil,2004,   52234,2969636
 21,Brazil,2005,   55866,2968548
 21,Brazil,2006,   63007,2810785
 21,Brazil,2007,   95247,3523266
 21,Brazil,2008,  113643,4436305
 21,Brazil,2009,  108149,4019468
 21,Brazil,2010,  167495,4072947
 21,Brazil,2011,  180243,4729944
 22,Aruba,2000,   20822,  36333
 22,Aruba,2001,   23358,  29161
 22,Aruba,2002,   24625,  24431
 22,Aruba,2003,   28184,  35917
 22,Aruba,2004,   31421,   9858
 22,Aruba,2005,   34043,  58287
 22,Aruba,2006,   36220,  46467
 22,Aruba,2007,   27400,   1459
 22,Aruba,2008,   31845,    113
 22,Aruba,2009,   31087,    674
 22,Aruba,2010,   28209,    110
 22,Aruba,2011,   31735,      4
 23,Belize,2000,    4034,  10324
 23,Belize,2001,    4125,   9947
 23,Belize,2002,    3952,   5668
 23,Belize,2003,    4510,   8745
 23,Belize,2004,    5046,   5419
 23,Belize,2005,    5138,   3572
 23,Belize,2006,    4211,  12458
 23,Belize,2007,    5169,  14730
 23,Belize,2008,    5027,   7291
 23,Belize,2009,    4266,   5679
 23,Belize,2010,    4998,  10692
 23,Belize,2011,    5140,   8508
 25,Solomon Islands,2000,0,    472
 25,Solomon Islands,2001,0,0
 25,Solomon Islands,2002,       5,0
 25,Solomon Islands,2003,0,0
 25,Solomon Islands,2004,      33,   1990
 25,Solomon Islands,2005,0,0
 25,Solomon Islands,2006,0,0
 25,Solomon Islands,2007,      36,0
 25,Solomon Islands,2008,0,0
 25,Solomon Islands,2009,       8,0
 25,Solomon Islands,2010,0,   2219
 25,Solomon Islands,2011,      36,   8672
 26,Brunei Darussalam,2000,    1227,0
 26,Brunei Darussalam,2001,    1319,0
 26,Brunei Darussalam,2002,    1295,0
 26,Brunei Darussalam,2003,    1427,     17
 26,Brunei Darussalam,2004,    1933,      1
 26,Brunei Darussalam,2005,     661,0
 26,Brunei Darussalam,2006,     939,0
 26,Brunei Darussalam,2007,     801,      0
 26,Brunei Darussalam,2008,    1107,      0
 26,Brunei Darussalam,2009,    1572,0
 26,Brunei Darussalam,2010,    2318,      0
 26,Brunei Darussalam,2011,    2557,      1
 27,Bulgaria,2000,   18160,   9440
 27,Bulgaria,2001,   15875,   7411
 27,Bulgaria,2002,   19427,  18667
 27,Bulgaria,2003,   21812,  10065
 27,Bulgaria,2004,   97033,  11166
 27,Bulgaria,2005,   56355,   9008
 27,Bulgaria,2006,   65559,  32140
 27,Bulgaria,2007,   76131,  14692
 27,Bulgaria,2008,  124052,  36354
 27,Bulgaria,2009,  128731, 101070
 27,Bulgaria,2010,  124887,  69952
 27,Bulgaria,2011,  127977, 212766
 28,Myanmar,2000,    1061,   1702
 28,Myanmar,2001,    1649,   2148
 28,Myanmar,2002,    1503,   2277
 28,Myanmar,2003,     677,    740
 28,Myanmar,2004,     909,    515
 28,Myanmar,2005,     595,    983
 28,Myanmar,2006,      35,    822
 28,Myanmar,2007,      28,    991
 28,Myanmar,2008,     436,    844
 28,Myanmar,2009,     171,    732
 28,Myanmar,2010,      81,   3282
 28,Myanmar,2011,    1691,   2326
 29,Burundi,2000,     619,   7176
 29,Burundi,2001,     442,   1988
 29,Burundi,2002,     320,   1870
 29,Burundi,2003,     301,   4065
 29,Burundi,2004,    1578,   1413
 29,Burundi,2005,     757,   8112
 29,Burundi,2006,     817,    904
 29,Burundi,2007,     282,   3131
 29,Burundi,2008,     305,    344
 29,Burundi,2009,     348,    151
 29,Burundi,2010,     110,      3
 29,Burundi,2011,     133,   1995
 32,Cameroon,2000,   18220,  63533
 32,Cameroon,2001,   15646, 114403
 32,Cameroon,2002,   21000, 121202
 32,Cameroon,2003,   25629, 208833
 32,Cameroon,2004,   36153, 126392
 32,Cameroon,2005,   21941, 180928
 32,Cameroon,2006,   25200, 182448
 32,Cameroon,2007,   20707, 209116
 32,Cameroon,2008,   28557, 294629
 32,Cameroon,2009,   27649, 512163
 32,Cameroon,2010,   29607, 494917
 32,Cameroon,2011,   34409, 406850
 33,Canada,2000,  124085,  64923
 33,Canada,2001,  125254,  64315
 33,Canada,2002,  153086,  65629
 33,Canada,2003,  164848,  93676
 33,Canada,2004,  202274,  63874
 33,Canada,2005,  214222,  75261
 33,Canada,2006,  226457, 133900
 33,Canada,2007,  254956, 194685
 33,Canada,2008,  274257, 188680
 33,Canada,2009,  242460, 155016
 33,Canada,2010,  241409, 212020
 33,Canada,2011,  244973, 390365
 35,Cabo Verde,2000,    7329,     18
 35,Cabo Verde,2001,    9369,      5
 35,Cabo Verde,2002,    9466,     12
 35,Cabo Verde,2003,   12495,     24
 35,Cabo Verde,2004,   13457,     11
 35,Cabo Verde,2005,   12026,     65
 35,Cabo Verde,2006,   14190,    118
 35,Cabo Verde,2007,   16431,     36
 35,Cabo Verde,2008,   18894,    152
 35,Cabo Verde,2009,   14512,    161
 35,Cabo Verde,2010,   13679,     57
 35,Cabo Verde,2011,   18278,    121
 36,Cayman Islands,2000,    1599,0
 36,Cayman Islands,2001,    1970,0
 36,Cayman Islands,2002,    2141,      2
 36,Cayman Islands,2003,    2620,0
 36,Cayman Islands,2004,    2722,0
 36,Cayman Islands,2005,    2651,      0
 36,Cayman Islands,2006,    2760,      0
 36,Cayman Islands,2007,    2696,0
 36,Cayman Islands,2008,    2783,     41
 36,Cayman Islands,2009,    2611,      0
 36,Cayman Islands,2010,    2239,      0
 36,Cayman Islands,2011,    2142,      0
 37,Central African Republic,2000,     645,      5
 37,Central African Republic,2001,     700,0
 37,Central African Republic,2002,     917,0
 37,Central African Republic,2003,     810,0
 37,Central African Republic,2004,    1072,     66
 37,Central African Republic,2005,     457,     69
 37,Central African Republic,2006,     437,0
 37,Central African Republic,2007,     212,     94
 37,Central African Republic,2008,     438,0
 37,Central African Republic,2009,     976,0
 37,Central African Republic,2010,     617,     29
 37,Central African Republic,2011,    1319,0
 38,Sri Lanka,2000,   18140,  16766
 38,Sri Lanka,2001,   13881,  16117
 38,Sri Lanka,2002,   10554,  14852
 38,Sri Lanka,2003,   12731,  17368
 38,Sri Lanka,2004,   21430,  19598
 38,Sri Lanka,2005,   21535,  19421
 38,Sri Lanka,2006,   20513,  22518
 38,Sri Lanka,2007,   16434,  28237
 38,Sri Lanka,2008,    8992,  33236
 38,Sri Lanka,2009,    6420,  29963
 38,Sri Lanka,2010,    8939,  33716
 38,Sri Lanka,2011,    9644,  41078
 39,Chad,2000,     749,0
 39,Chad,2001,     782,0
 39,Chad,2002,     858,      1
 39,Chad,2003,    6549,      5
 39,Chad,2004,    3439,      2
 39,Chad,2005,    3572,      0
 39,Chad,2006,    4716,0
 39,Chad,2007,    5476,0
 39,Chad,2008,   13075,0
 39,Chad,2009,    7554,0
 39,Chad,2010,    9092,0
 39,Chad,2011,    8564,0
 40,Chile,2000,   17467, 155684
 40,Chile,2001,   19589, 192018
 40,Chile,2002,   14486, 190499
 40,Chile,2003,   18121, 266986
 40,Chile,2004,   21420, 287777
 40,Chile,2005,   20253, 301754
 40,Chile,2006,   24132, 450514
 40,Chile,2007,   34314, 568510
 40,Chile,2008,   33991, 745928
 40,Chile,2009,   32549, 801400
 40,Chile,2010,   44671, 613517
 40,Chile,2011,   51702, 788888
 41,"China, mainland",2000,  119973, 244094
 41,"China, mainland",2001,   75363, 212410
 41,"China, mainland",2002,   95756, 239958
 41,"China, mainland",2003,   96390, 302520
 41,"China, mainland",2004,  183206, 332956
 41,"China, mainland",2005,  201456, 416390
 41,"China, mainland",2006,  230673, 524982
 41,"China, mainland",2007,  250134, 708714
 41,"China, mainland",2008,  360406, 808403
 41,"China, mainland",2009,  592126, 776477
 41,"China, mainland",2010,  666702, 840516
 41,"China, mainland",2011,  849789, 948974
 44,Colombia,2000,   27676,  52002
 44,Colombia,2001,   22392,  52340
 44,Colombia,2002,   23236,  52938
 44,Colombia,2003,   25132,  64706
 44,Colombia,2004,   24891,  73320
 44,Colombia,2005,   34844,  99038
 44,Colombia,2006,   38598, 171887
 44,Colombia,2007,   35933, 150059
 44,Colombia,2008,   36973, 142569
 44,Colombia,2009,   18866, 115488
 44,Colombia,2010,   30531, 108103
 44,Colombia,2011,   38452, 203793
 45,Comoros,2000,    1207,   1618
 45,Comoros,2001,    1600,   1721
 45,Comoros,2002,    1852,   2036
 45,Comoros,2003,    1357,    801
 45,Comoros,2004,    1829,    752
 45,Comoros,2005,    1300,   1314
 45,Comoros,2006,    1485,    761
 45,Comoros,2007,    1165,    579
 45,Comoros,2008,    1651,    832
 45,Comoros,2009,    1470,    952
 45,Comoros,2010,    2545,   1536
 45,Comoros,2011,    4101,   4591
 46,Congo,2000,   20878,    778
 46,Congo,2001,   22048,    704
 46,Congo,2002,   18366,   2021
 46,Congo,2003,   15200,   2585
 46,Congo,2004,   19610,    592
 46,Congo,2005,   17642,   2983
 46,Congo,2006,   24163,   1549
 46,Congo,2007,   16068,   3085
 46,Congo,2008,   30086,   1523
 46,Congo,2009,   24568,   1379
 46,Congo,2010,   25757,      7
 46,Congo,2011,   30509,    561
 47,Cook Islands,2000,0,0
 47,Cook Islands,2001,0,0
 47,Cook Islands,2002,0,0
 47,Cook Islands,2003,0,0
 47,Cook Islands,2004,0,     71
 47,Cook Islands,2005,0,0
 47,Cook Islands,2006,0,0
 47,Cook Islands,2007,0,0
 47,Cook Islands,2008,     110,0
 47,Cook Islands,2009,      26,0
 47,Cook Islands,2010,0,0
 47,Cook Islands,2011,      60,0
 48,Costa Rica,2000,   12524, 113696
 48,Costa Rica,2001,   14442, 117005
 48,Costa Rica,2002,   14655, 125911
 48,Costa Rica,2003,   15102, 162925
 48,Costa Rica,2004,   15917, 175584
 48,Costa Rica,2005,   17871, 201885
 48,Costa Rica,2006,   23749, 341129
 48,Costa Rica,2007,   16930, 329653
 48,Costa Rica,2008,   17686, 382743
 48,Costa Rica,2009,   12160, 368395
 48,Costa Rica,2010,   14664, 391406
 48,Costa Rica,2011,   20976, 408318
 49,Cuba,2000,   36631,  38760
 49,Cuba,2001,   21373,  49534
 49,Cuba,2002,   22292,  32341
 49,Cuba,2003,   13020,  46455
 49,Cuba,2004,   15516,  54616
 49,Cuba,2005,   12338,  45928
 49,Cuba,2006,   14240,  35727
 49,Cuba,2007,   12418,  34814
 49,Cuba,2008,   16439,  29708
 49,Cuba,2009,   10187,  28896
 49,Cuba,2010,   12162,  33282
 49,Cuba,2011,   12688,  30371
 50,Cyprus,2000,   28692,   1932
 50,Cyprus,2001,   25824,   1103
 50,Cyprus,2002,   28948,   2167
 50,Cyprus,2003,   36705,   2312
 50,Cyprus,2004,   66590,    547
 50,Cyprus,2005,   77197,   5852
 50,Cyprus,2006,   79789,   7782
 50,Cyprus,2007,   99595,   8788
 50,Cyprus,2008,  123175,  10933
 50,Cyprus,2009,  113928,  12645
 50,Cyprus,2010,  146425,  13181
 50,Cyprus,2011,  193434,  17388
 52,Azerbaijan,2000,     815,   1812
 52,Azerbaijan,2001,    1108,    482
 52,Azerbaijan,2002,    1698,    170
 52,Azerbaijan,2003,    2361,    252
 52,Azerbaijan,2004,    3322,    391
 52,Azerbaijan,2005,    3115,   1136
 52,Azerbaijan,2006,    5261,    124
 52,Azerbaijan,2007,    5114,    373
 52,Azerbaijan,2008,   10832,0
 52,Azerbaijan,2009,    6782,0
 52,Azerbaijan,2010,   10794,0
 52,Azerbaijan,2011,   18372,    170
 53,Benin,2000,   25985,     26
 53,Benin,2001,   25275,    340
 53,Benin,2002,   22427,     13
 53,Benin,2003,   20080,     39
 53,Benin,2004,   13952,     43
 53,Benin,2005,   14670,     56
 53,Benin,2006,   13379,    110
 53,Benin,2007,   21367,    154
 53,Benin,2008,   39732,    363
 53,Benin,2009,   31901,    566
 53,Benin,2010,   41099,    368
 53,Benin,2011,   69213,   1267
 54,Denmark,2000,  376504, 106771
 54,Denmark,2001,  340040, 116912
 54,Denmark,2002,  445844, 143552
 54,Denmark,2003,  636019, 213367
 54,Denmark,2004,  769422, 239382
 54,Denmark,2005,  822861, 255154
 54,Denmark,2006,  916638, 291595
 54,Denmark,2007, 1131597, 308168
 54,Denmark,2008, 1355238, 383890
 54,Denmark,2009, 1278090, 388816
 54,Denmark,2010, 1370865, 375872
 54,Denmark,2011, 1645280, 428667
 55,Dominica,2000,    1270,0
 55,Dominica,2001,    1217,    122
 55,Dominica,2002,    1633,     78
 55,Dominica,2003,    1643,      3
 55,Dominica,2004,    1607,      3
 55,Dominica,2005,    1724,      8
 55,Dominica,2006,    1813,     84
 55,Dominica,2007,    2010,      7
 55,Dominica,2008,    2176,     90
 55,Dominica,2009,    1628,     38
 55,Dominica,2010,    2036,    386
 55,Dominica,2011,    2271,    490
 56,Dominican Republic,2000,   27668,   9622
 56,Dominican Republic,2001,   25667,   8910
 56,Dominican Republic,2002,   28793,  14758
 56,Dominican Republic,2003,   30514,  22480
 56,Dominican Republic,2004,   18972,  28874
 56,Dominican Republic,2005,   29857,  19912
 56,Dominican Republic,2006,   44544,  20742
 56,Dominican Republic,2007,   45794,  32174
 56,Dominican Republic,2008,   45947,  46267
 56,Dominican Republic,2009,   30923,  54256
 56,Dominican Republic,2010,   43484,  85369
 56,Dominican Republic,2011,   40841,  62486
 57,Belarus,2000,   10983,    653
 57,Belarus,2001,   18254,   3537
 57,Belarus,2002,   20272,   1645
 57,Belarus,2003,   21055,   1657
 57,Belarus,2004,   41470,   1080
 57,Belarus,2005,   40629,   1453
 57,Belarus,2006,   48604,   1799
 57,Belarus,2007,   62749,   2722
 57,Belarus,2008,  133399,    641
 57,Belarus,2009,   70146,   3881
 57,Belarus,2010,   73662,   2171
 57,Belarus,2011,   80298,   4285
 58,Ecuador,2000,    9142,  63830
 58,Ecuador,2001,   10547,  72725
 58,Ecuador,2002,   12525,  76500
 58,Ecuador,2003,   14003,  99877
 58,Ecuador,2004,   13270, 120832
 58,Ecuador,2005,   18715, 156092
 58,Ecuador,2006,   22134, 187862
 58,Ecuador,2007,   16449, 241771
 58,Ecuador,2008,   19701, 266680
 58,Ecuador,2009,   17125, 287311
 58,Ecuador,2010,   12846, 311851
 58,Ecuador,2011,   19965, 344119
 59,Egypt,2000,   91156,  18691
 59,Egypt,2001,   57847,  24131
 59,Egypt,2002,   57451,  23755
 59,Egypt,2003,   66034,  28179
 59,Egypt,2004,   76466,  46539
 59,Egypt,2005,   79500,  63099
 59,Egypt,2006,   89899,  69460
 59,Egypt,2007,  105482, 103275
 59,Egypt,2008,  166696,  93659
 59,Egypt,2009,  179667, 129787
 59,Egypt,2010,  226914, 111864
 59,Egypt,2011,  177932, 130846
 60,El Salvador,2000,    7473,   1324
 60,El Salvador,2001,    6326,   3118
 60,El Salvador,2002,    7491,   2567
 60,El Salvador,2003,    8444,   3887
 60,El Salvador,2004,    8760,   4256
 60,El Salvador,2005,   12330,   5087
 60,El Salvador,2006,   17522,   4797
 60,El Salvador,2007,    6581,   4145
 60,El Salvador,2008,    6581,   3969
 60,El Salvador,2009,    7704,   6388
 60,El Salvador,2010,    9750,   4410
 60,El Salvador,2011,   13718,   5950
 61,Equatorial Guinea,2000,    3480,   1822
 61,Equatorial Guinea,2001,    5874,   1200
 61,Equatorial Guinea,2002,    5907,     18
 61,Equatorial Guinea,2003,    7528,      5
 61,Equatorial Guinea,2004,   10060,      1
 61,Equatorial Guinea,2005,    9057,      1
 61,Equatorial Guinea,2006,   14323,0
 61,Equatorial Guinea,2007,   17266,      0
 61,Equatorial Guinea,2008,   17712,0
 61,Equatorial Guinea,2009,   20480,0
 61,Equatorial Guinea,2010,   20007,0
 61,Equatorial Guinea,2011,   28701,0
 63,Estonia,2000,   25642,  17577
 63,Estonia,2001,   26860,  24679
 63,Estonia,2002,   28408,  20372
 63,Estonia,2003,   37758,  22846
 63,Estonia,2004,   43716,  36552
 63,Estonia,2005,   36811,  11271
 63,Estonia,2006,   41457,   9680
 63,Estonia,2007,   59995,  11458
 63,Estonia,2008,   80206,  20136
 63,Estonia,2009,   74149,  17293
 63,Estonia,2010,   87424,  16963
 63,Estonia,2011,   92925,  14864
 64,Faroe Islands,2000,     508,     81
 64,Faroe Islands,2001,     387,0
 64,Faroe Islands,2002,     450,    143
 64,Faroe Islands,2003,     773,      1
 64,Faroe Islands,2004,    1312,0
 64,Faroe Islands,2005,     868,    337
 64,Faroe Islands,2006,    1044,    200
 64,Faroe Islands,2007,    2229,     21
 64,Faroe Islands,2008,    1332,0
 64,Faroe Islands,2009,    1024,0
 64,Faroe Islands,2010,    1472,     14
 64,Faroe Islands,2011,    3081,     26
 65,Falkland Islands (Malvinas),2000,       1,     27
 65,Falkland Islands (Malvinas),2001,0,      1
 65,Falkland Islands (Malvinas),2002,0,0
 65,Falkland Islands (Malvinas),2003,      20,0
 65,Falkland Islands (Malvinas),2004,0,0
 65,Falkland Islands (Malvinas),2005,      33,0
 65,Falkland Islands (Malvinas),2006,0,0
